sig_id	type	common_name	source	source_id	method	coef	consensus
5724	D1	niguldipine	LINCS	BRD-A62336480	LIMMA_t	trt	0
5725	D1	thapsigargin	LINCS	BRD-A62809825	LIMMA_t	trt	0
5726	D1	AICA-ribonucleotide	LINCS	BRD-A67373739	LIMMA_t	trt	1
5727	D1	phenoxybenzamine	LINCS	BRD-A67799922	LIMMA_t	trt	1
5728	D1	brompheniramine	LINCS	BRD-A68723818	LIMMA_t	trt	1
5729	D1	evodiamine	LINCS	BRD-A68631409	LIMMA_t	trt	1
5730	D1	diltiazem	LINCS	BRD-A69636825	LIMMA_t	trt	0
5731	D1	aminopentamide	LINCS	BRD-A69917777	LIMMA_t	trt	1
5732	D1	bromocriptine	LINCS	BRD-A69960130	LIMMA_t	trt	0
5733	D1	BRD-K06589444	LINCS	BRD-K06589444	LIMMA_t	trt	1
5734	D1	hydroxyl	LINCS	BRD-A70150975	LIMMA_t	trt	1
5735	D1	BRD-A70311631	LINCS	BRD-A70311631	LIMMA_t	trt	1
5736	D1	BRD-A70633932	LINCS	BRD-A70633932	LIMMA_t	trt	1
5737	D1	forskolin	LINCS	BRD-A70449690	LIMMA_t	trt	0
5738	D1	pronetalol	LINCS	BRD-A87715314	LIMMA_t	trt	1
5739	D1	baclofen	LINCS	BRD-A84174873	LIMMA_t	trt	1
5740	D1	PT-630	LINCS	BRD-A73680854	LIMMA_t	trt	1
5741	D1	K784-3131	LINCS	BRD-A76490030	LIMMA_t	trt	1
5742	D1	vincristine	LINCS	BRD-A76528577	LIMMA_t	trt	0
5743	D1	manumycin-a	LINCS	BRD-A77216878	LIMMA_t	trt	0
5744	D1	tropisetron	LINCS	BRD-A79226577	LIMMA_t	trt	0
5745	D1	auranofin	LINCS	BRD-A79465854	LIMMA_t	trt	0
5746	D1	BRD-A83255679	LINCS	BRD-A83255679	LIMMA_t	trt	1
5747	D1	baccatin-III	LINCS	BRD-A84189516	LIMMA_t	trt	1
5748	D1	GSK-690693	LINCS	BRD-A87137733	LIMMA_t	trt	1
5749	D1	tropicamide	LINCS	BRD-A79672927	LIMMA_t	trt	1
5750	D1	bromocriptine	LINCS	BRD-A80151636	LIMMA_t	trt	0
5751	D1	bendroflumethiazide	LINCS	BRD-A80017228	LIMMA_t	trt	1
5752	D1	cinobufagin	LINCS	BRD-A80502530	LIMMA_t	trt	1
5753	D1	BRD-A82913781	LINCS	BRD-A82913781	LIMMA_t	trt	1
5754	D1	meloxicam	LINCS	BRD-A84174393	LIMMA_t	trt	1
5755	D1	BRD-K09526594	LINCS	BRD-K09526594	LIMMA_t	trt	1
5756	D1	oligomycin-a	LINCS	BRD-A81541225	LIMMA_t	trt	0
5757	D1	BRD-A81936046	LINCS	BRD-A81936046	LIMMA_t	trt	1
5758	D1	calpeptin	LINCS	BRD-A84045418	LIMMA_t	trt	0
5759	D1	thioridazine	LINCS	BRD-A84481105	LIMMA_t	trt	1
5760	D1	fulvestrant	LINCS	BRD-A90490067	LIMMA_t	trt	0
5761	D1	chloroquine	LINCS	BRD-A91699651	LIMMA_t	trt	1
5762	D1	thalidomide	LINCS	BRD-A93255169	LIMMA_t	trt	1
5763	D1	BRD-A99518825	LINCS	BRD-A99518825	LIMMA_t	trt	1
5764	D1	BRD-K00223956	LINCS	BRD-K00223956	LIMMA_t	trt	1
5765	D1	cyanoquinoline-11	LINCS	BRD-K00088062	LIMMA_t	trt	1
5766	D1	BRD-K00289828	LINCS	BRD-K00289828	LIMMA_t	trt	1
5767	D1	BRD-K00541156	LINCS	BRD-K00541156	LIMMA_t	trt	1
5768	D1	ticlopidine	LINCS	BRD-K00603606	LIMMA_t	trt	1
5769	D1	AG-14361	LINCS	BRD-K00615600	LIMMA_t	trt	1
5770	D1	BRD-K00640357	LINCS	BRD-K00640357	LIMMA_t	trt	1
5771	D1	sparfosic-acid	LINCS	BRD-K00766422	LIMMA_t	trt	1
5772	D1	BRD-K01121114	LINCS	BRD-K01121114	LIMMA_t	trt	1
5773	D1	indole	LINCS	BRD-K01815685	LIMMA_t	trt	1
5774	D1	RS-23597-190	LINCS	BRD-K01868942	LIMMA_t	trt	1
5775	D1	amoxapine	LINCS	BRD-K02265150	LIMMA_t	trt	1
5776	D1	EMF-sumo1-12	LINCS	BRD-K02421873	LIMMA_t	trt	1
5777	D1	BRD-K02823077	LINCS	BRD-K02823077	LIMMA_t	trt	1
5778	D1	BRD-K02847640	LINCS	BRD-K02847640	LIMMA_t	trt	1
5779	D1	BRD-K03321770	LINCS	BRD-K03321770	LIMMA_t	trt	1
5780	D1	BRD-K03641022	LINCS	BRD-K03641022	LIMMA_t	trt	1
5781	D1	BRD-K03439359	LINCS	BRD-K03439359	LIMMA_t	trt	1
5782	D1	BRD-K03704870	LINCS	BRD-K03704870	LIMMA_t	trt	1
5783	D1	BRD-K03815046	LINCS	BRD-K03815046	LIMMA_t	trt	1
5784	D1	raclopride	LINCS	BRD-K04111260	LIMMA_t	trt	1
5785	D1	BRD-K04627808	LINCS	BRD-K04627808	LIMMA_t	trt	1
5786	D1	BRD-K04630954	LINCS	BRD-K04630954	LIMMA_t	trt	1
5787	D1	BRD-K04632406	LINCS	BRD-K04632406	LIMMA_t	trt	1
5788	D1	hexamethylenebisacetamide	LINCS	BRD-K04710043	LIMMA_t	trt	1
5789	D1	LDN-193189	LINCS	BRD-K04853698	LIMMA_t	trt	1
5790	D1	15-delta-prostaglandin-j2	LINCS	BRD-K05396879	LIMMA_t	trt	0
5791	D1	BRD-K05402890	LINCS	BRD-K05402890	LIMMA_t	trt	1
5792	D1	BRD-K05649647	LINCS	BRD-K05649647	LIMMA_t	trt	1
5793	D1	DL-PDMP	LINCS	BRD-K05653692	LIMMA_t	trt	1
5794	D1	BRD-K06574200	LINCS	BRD-K06574200	LIMMA_t	trt	1
5795	D1	BRD-K07005393	LINCS	BRD-K07005393	LIMMA_t	trt	1
5796	D1	BRD-K07061353	LINCS	BRD-K07061353	LIMMA_t	trt	1
5797	D1	BRD-K08251038	LINCS	BRD-K08251038	LIMMA_t	trt	1
5798	D1	AM-580	LINCS	BRD-K06854232	LIMMA_t	trt	1
5799	D1	alda-1	LINCS	BRD-K06890060	LIMMA_t	trt	1
5800	D1	arachidonyl-trifluoro-methane	LINCS	BRD-K07303502	LIMMA_t	trt	1
5801	D1	BRD-K10436544	LINCS	BRD-K10436544	LIMMA_t	trt	1
5802	D1	BRD-K16413530	LINCS	BRD-K16413530	LIMMA_t	trt	1
5803	D1	BRD-K16421840	LINCS	BRD-K16421840	LIMMA_t	trt	1
5804	D1	rotenone	LINCS	BRD-K08316444	LIMMA_t	trt	1
5805	D1	SID-26681509	LINCS	BRD-K08417745	LIMMA_t	trt	1
5806	D1	BRD-K08451418	LINCS	BRD-K08451418	LIMMA_t	trt	1
5807	D1	linsitinib	LINCS	BRD-K08589866	LIMMA_t	trt	0
5808	D1	BRD-K08663380	LINCS	BRD-K08663380	LIMMA_t	trt	1
5809	D1	3-amino-benzamide	LINCS	BRD-K08703257	LIMMA_t	trt	1
5810	D1	KU-0060648	LINCS	BRD-K09499853	LIMMA_t	trt	1
5811	D1	FGIN-1-27	LINCS	BRD-K09778810	LIMMA_t	trt	1
5812	D1	PRL-3-inhibitor-I	LINCS	BRD-K09907482	LIMMA_t	trt	1
5813	D1	BO2-inhibits-RAD51	LINCS	BRD-K10882151	LIMMA_t	trt	1
5814	D1	BRD-K11081110	LINCS	BRD-K11081110	LIMMA_t	trt	1
5815	D1	phenanthridone	LINCS	BRD-K11163873	LIMMA_t	trt	1
5816	D1	MW-SHH-97	LINCS	BRD-K11306851	LIMMA_t	trt	1
5817	D1	BRD-K11977286	LINCS	BRD-K11977286	LIMMA_t	trt	1
5818	D1	PJ-34	LINCS	BRD-K11853856	LIMMA_t	trt	1
5819	D1	glipizide	LINCS	BRD-K12219985	LIMMA_t	trt	1
5820	D1	BRD-K12621773	LINCS	BRD-K12621773	LIMMA_t	trt	1
5821	D1	r(-)-propylnorapomorphine	LINCS	BRD-K13544237	LIMMA_t	trt	1
5822	D1	XAV-939	LINCS	BRD-K12762134	LIMMA_t	trt	1
5823	D1	BRD-K13059597	LINCS	BRD-K13059597	LIMMA_t	trt	1
5824	D1	BRD-K13059702	LINCS	BRD-K13059702	LIMMA_t	trt	1
5825	D1	BRD-K13069055	LINCS	BRD-K13069055	LIMMA_t	trt	1
5826	D1	SA-1472702	LINCS	BRD-K14091022	LIMMA_t	trt	1
5827	D1	BRD-K14171663	LINCS	BRD-K14171663	LIMMA_t	trt	1
5828	D1	BAY-K8644	LINCS	BRD-K14329163	LIMMA_t	trt	0
5829	D1	4-(2-Amino-ethyl)-benzenesulfonamide	LINCS	BRD-K14643723	LIMMA_t	trt	1
5830	D1	9-methyl-5H-6-thia-4,5-diaza-chrysene-6,6-dioxide	LINCS	BRD-K14696368	LIMMA_t	trt	1
5831	D1	MW-SHH-151	LINCS	BRD-K14700434	LIMMA_t	trt	1
5832	D1	SA-97259	LINCS	BRD-K14868367	LIMMA_t	trt	1
5833	D1	gemcitabine	LINCS	BRD-K15108141	LIMMA_t	trt	1
5834	D1	phloretin	LINCS	BRD-K15563106	LIMMA_t	trt	1
5835	D1	BRD-K15895141	LINCS	BRD-K15895141	LIMMA_t	trt	1
5836	D1	SA-427543	LINCS	BRD-K16118047	LIMMA_t	trt	1
5837	D1	BRD-K16300438	LINCS	BRD-K16300438	LIMMA_t	trt	1
5838	D1	BRD-K16331660	LINCS	BRD-K16331660	LIMMA_t	trt	1
5839	D1	methylene-blue	LINCS	BRD-K16406336	LIMMA_t	trt	1
5840	D1	PTB1	LINCS	BRD-K16554956	LIMMA_t	trt	1
5841	D1	WY-01-034	LINCS	BRD-K16582605	LIMMA_t	trt	1
5842	D1	KUC111109N	LINCS	BRD-K16604218	LIMMA_t	trt	1
5843	D1	Gly-Gly-PALO	LINCS	BRD-K16701932	LIMMA_t	trt	1
5844	D1	SCH-79797	LINCS	BRD-K17140735	LIMMA_t	trt	1
5845	D1	HLI-373	LINCS	BRD-K17349619	LIMMA_t	trt	1
5846	D1	amiodarone	LINCS	BRD-K17561142	LIMMA_t	trt	0
5847	D1	COT-10b	LINCS	BRD-K18190982	LIMMA_t	trt	1
5848	D1	BRD-K19833084	LINCS	BRD-K19833084	LIMMA_t	trt	1
5849	D1	BRD-K19838409	LINCS	BRD-K19838409	LIMMA_t	trt	1
5850	D1	BRD-K19845538	LINCS	BRD-K19845538	LIMMA_t	trt	1
5851	D1	BRD-K24578841	LINCS	BRD-K24578841	LIMMA_t	trt	1
5852	D1	BRD-K24595067	LINCS	BRD-K24595067	LIMMA_t	trt	1
5853	D1	ST-023431	LINCS	BRD-A09749088	LIMMA_t	trt	1
5854	D1	MW-SHH-250	LINCS	BRD-K19326298	LIMMA_t	trt	1
5855	D1	prochlorperazine	LINCS	BRD-K19352500	LIMMA_t	trt	1
5856	D1	BRD-K19712135	LINCS	BRD-K19712135	LIMMA_t	trt	1
5857	D1	erismodegib	LINCS	BRD-K19796430	LIMMA_t	trt	1
5858	D1	MST-312	LINCS	BRD-K19894101	LIMMA_t	trt	1
5859	D1	BRD-K19922318	LINCS	BRD-K19922318	LIMMA_t	trt	1
5860	D1	cefaclor	LINCS	BRD-K20338176	LIMMA_t	trt	1
5861	D1	rutin	LINCS	BRD-K20482099	LIMMA_t	trt	0
5862	D1	SA-792728	LINCS	BRD-K20755323	LIMMA_t	trt	1
5863	D1	RO-28-1675	LINCS	BRD-K21672174	LIMMA_t	trt	1
5864	D1	BRD-K21788104	LINCS	BRD-K21788104	LIMMA_t	trt	1
5865	D1	diflunisal	LINCS	BRD-K22031190	LIMMA_t	trt	1
5866	D1	targinine	LINCS	BRD-K22227508	LIMMA_t	trt	1
5867	D1	YL-60	LINCS	BRD-K22507586	LIMMA_t	trt	1
5868	D1	SA-1456751	LINCS	BRD-K22563530	LIMMA_t	trt	1
5869	D1	BRD-K22630935	LINCS	BRD-K22630935	LIMMA_t	trt	1
5870	D1	KM-00519SC	LINCS	BRD-K22931010	LIMMA_t	trt	1
5871	D1	BRD-K23103632	LINCS	BRD-K23103632	LIMMA_t	trt	1
5872	D1	busulfan	LINCS	BRD-K23204545	LIMMA_t	trt	1
5873	D1	BRD-K23876588	LINCS	BRD-K23876588	LIMMA_t	trt	1
5874	D1	UTMB-00042	LINCS	BRD-K23623013	LIMMA_t	trt	1
5875	D1	BRD-K23774426	LINCS	BRD-K23774426	LIMMA_t	trt	1
5876	D1	BRD-K24561725	LINCS	BRD-K24561725	LIMMA_t	trt	1
5877	D1	BRD-K23985677	LINCS	BRD-K23985677	LIMMA_t	trt	1
5878	D1	BRD-K23992348	LINCS	BRD-K23992348	LIMMA_t	trt	1
5879	D1	BRD-K24118943	LINCS	BRD-K24118943	LIMMA_t	trt	1
5880	D1	BRD-K24102129	LINCS	BRD-K24102129	LIMMA_t	trt	1
5881	D1	piperlongumine	LINCS	BRD-K24132293	LIMMA_t	trt	1
5882	D1	procaine	LINCS	BRD-K24616672	LIMMA_t	trt	1
5883	D1	SA-1459020	LINCS	BRD-K24621485	LIMMA_t	trt	1
5884	D1	SA-89210	LINCS	BRD-K24744176	LIMMA_t	trt	1
5885	D1	BRD-K24861700	LINCS	BRD-K24861700	LIMMA_t	trt	1
5886	D1	BRD-K24894325	LINCS	BRD-K24894325	LIMMA_t	trt	1
5887	D1	MW-SHH-54	LINCS	BRD-K25444257	LIMMA_t	trt	1
5888	D1	4-iodo-6-phenylpyrimidine	LINCS	BRD-K25690923	LIMMA_t	trt	1
5889	D1	BRD-K25835021	LINCS	BRD-K25835021	LIMMA_t	trt	1
5890	D1	KU-C103867	LINCS	BRD-K26300881	LIMMA_t	trt	1
5891	D1	cytochalasin-b	LINCS	BRD-K26664453	LIMMA_t	trt	1
5892	D1	SA-424936	LINCS	BRD-K26849279	LIMMA_t	trt	1
5893	D1	BRD-K26947839	LINCS	BRD-K26947839	LIMMA_t	trt	1
5894	D1	calcitriol	LINCS	BRD-K27316855	LIMMA_t	trt	0
5895	D1	carbacyclin	LINCS	BRD-K27499107	LIMMA_t	trt	1
5896	D1	BRD-K28112517	LINCS	BRD-K28112517	LIMMA_t	trt	1
5897	D1	BRD-K28284219	LINCS	BRD-K28284219	LIMMA_t	trt	1
5898	D1	AKT-inhibitor-IV	LINCS	BRD-K28296557	LIMMA_t	trt	1
5899	D1	flutamide	LINCS	BRD-K28307902	LIMMA_t	trt	1
5900	D1	L-690330	LINCS	BRD-K28470988	LIMMA_t	trt	1
5901	D1	CD-437	LINCS	BRD-K28907958	LIMMA_t	trt	1
5902	D1	BRD-K29956297	LINCS	BRD-K29956297	LIMMA_t	trt	1
5903	D1	clemastine	LINCS	BRD-K30240666	LIMMA_t	trt	1
5904	D1	BRD-K30463976	LINCS	BRD-K30463976	LIMMA_t	trt	1
5905	D1	torasemide	LINCS	BRD-K30480208	LIMMA_t	trt	1
5906	D1	ranitidine	LINCS	BRD-K30816563	LIMMA_t	trt	0
5907	D1	BRD-K31412180	LINCS	BRD-K31412180	LIMMA_t	trt	1
5908	D1	dihydrexidine	LINCS	BRD-K31471398	LIMMA_t	trt	0
5909	D1	BRD-K32294814	LINCS	BRD-K32294814	LIMMA_t	trt	1
5910	D1	BRD-K32307229	LINCS	BRD-K32307229	LIMMA_t	trt	1
5911	D1	1-benzylimidazole	LINCS	BRD-K32795028	LIMMA_t	trt	1
5912	D1	DG-041	LINCS	BRD-K33272502	LIMMA_t	trt	1
5913	D1	KUC104235N	LINCS	BRD-K33495169	LIMMA_t	trt	1
5914	D1	isoliquiritigenin	LINCS	BRD-K33583600	LIMMA_t	trt	1
5915	D1	SA-1472734	LINCS	BRD-K33780441	LIMMA_t	trt	1
5916	D1	ZK-93423	LINCS	BRD-K33882852	LIMMA_t	trt	1
5917	D1	cimetidine	LINCS	BRD-K34157611	LIMMA_t	trt	0
5918	D1	SA-84512	LINCS	BRD-K34206396	LIMMA_t	trt	1
5919	D1	BRD-K34495954	LINCS	BRD-K34495954	LIMMA_t	trt	1
5920	D1	levodopa	LINCS	BRD-K34730807	LIMMA_t	trt	1
5921	D1	BRD-K34596778	LINCS	BRD-K34596778	LIMMA_t	trt	1
5922	D1	SD-6-035-A1	LINCS	BRD-K34639619	LIMMA_t	trt	1
5923	D1	glimepiride	LINCS	BRD-K34776109	LIMMA_t	trt	0
5924	D1	BRD-K34974324	LINCS	BRD-K34974324	LIMMA_t	trt	1
5925	D1	2-aminopurine	LINCS	BRD-K35128472	LIMMA_t	trt	1
5926	D1	BRD-K35254025	LINCS	BRD-K35254025	LIMMA_t	trt	1
5927	D1	alitretinoin	LINCS	BRD-K35483542	LIMMA_t	trt	1
5928	D1	BRD-K35716340	LINCS	BRD-K35716340	LIMMA_t	trt	1
5929	D1	darinaparsin	LINCS	BRD-K35723520	LIMMA_t	trt	1
5930	D1	niclosamide	LINCS	BRD-K35960502	LIMMA_t	trt	1
5931	D1	NF-449	LINCS	BRD-K36324071	LIMMA_t	trt	1
5932	D1	BRD-K36462169	LINCS	BRD-K36462169	LIMMA_t	trt	1
5933	D1	BRD-K36466190	LINCS	BRD-K36466190	LIMMA_t	trt	1
5934	D1	BRD-K36467636	LINCS	BRD-K36467636	LIMMA_t	trt	1
5935	D1	BRD-K36512157	LINCS	BRD-K36512157	LIMMA_t	trt	1
5936	D1	clozapine	LINCS	BRD-K37289225	LIMMA_t	trt	1
5937	D1	MW-SHH-28	LINCS	BRD-K37417543	LIMMA_t	trt	1
5938	D1	zardaverine	LINCS	BRD-K37561857	LIMMA_t	trt	1
5939	D1	BRD-K37669227	LINCS	BRD-K37669227	LIMMA_t	trt	1
5940	D1	doxepin	LINCS	BRD-K37694030	LIMMA_t	trt	0
5941	D1	BRD-K38044934	LINCS	BRD-K38044934	LIMMA_t	trt	1
5942	D1	imipramine	LINCS	BRD-K38436528	LIMMA_t	trt	1
5943	D1	BRD-K39010473	LINCS	BRD-K39010473	LIMMA_t	trt	1
5944	D1	quiflapon	LINCS	BRD-K39503511	LIMMA_t	trt	1
5945	D1	BRD-K39963927	LINCS	BRD-K39963927	LIMMA_t	trt	1
5946	D1	BRD-K40151202	LINCS	BRD-K40151202	LIMMA_t	trt	1
5947	D1	BRD-K40758391	LINCS	BRD-K40758391	LIMMA_t	trt	1
5948	D1	STAT3-inhibitor-VI	LINCS	BRD-K40853697	LIMMA_t	trt	1
5949	D1	BRD-K41668190	LINCS	BRD-K41668190	LIMMA_t	trt	1
5950	D1	BRD-K41790758	LINCS	BRD-K41790758	LIMMA_t	trt	1
5951	D1	BRD-K41899231	LINCS	BRD-K41899231	LIMMA_t	trt	1
5952	D1	DAC-003	LINCS	BRD-K41887956	LIMMA_t	trt	1
5953	D1	tyrphostin-1	LINCS	BRD-K41996876	LIMMA_t	trt	1
5954	D1	BRD-K42841443	LINCS	BRD-K42841443	LIMMA_t	trt	1
5955	D1	cortisone	LINCS	BRD-K43736954	LIMMA_t	trt	0
5956	D1	BRD-K43621195	LINCS	BRD-K43621195	LIMMA_t	trt	1
5957	D1	BRD-K43623238	LINCS	BRD-K43623238	LIMMA_t	trt	1
5958	D1	BRD-K43626867	LINCS	BRD-K43626867	LIMMA_t	trt	1
5959	D1	BRD-K43771394	LINCS	BRD-K43771394	LIMMA_t	trt	1
5960	D1	ASN-05257430	LINCS	BRD-K44241590	LIMMA_t	trt	1
5961	D1	BRD-K44652183	LINCS	BRD-K44652183	LIMMA_t	trt	1
5962	D1	BRD-K44696931	LINCS	BRD-K44696931	LIMMA_t	trt	1
5963	D1	miglitol	LINCS	BRD-K44779798	LIMMA_t	trt	1
5964	D1	BRD-K44781077	LINCS	BRD-K44781077	LIMMA_t	trt	1
5965	D1	SA-1472321	LINCS	BRD-K44887903	LIMMA_t	trt	1
5966	D1	WY-01-045	LINCS	BRD-K45028728	LIMMA_t	trt	1
5967	D1	BRD-K45256078	LINCS	BRD-K45256078	LIMMA_t	trt	1
5968	D1	BRD-K52178187	LINCS	BRD-K52178187	LIMMA_t	trt	1
5969	D1	diethylcarbamazine	LINCS	BRD-K45542189	LIMMA_t	trt	1
5970	D1	SA-419083	LINCS	BRD-K45843042	LIMMA_t	trt	1
5971	D1	BRD-K45895591	LINCS	BRD-K45895591	LIMMA_t	trt	1
5972	D1	bezafibrate	LINCS	BRD-K46018455	LIMMA_t	trt	1
5973	D1	SA-1463787	LINCS	BRD-K46255436	LIMMA_t	trt	1
5974	D1	BRD-K46645809	LINCS	BRD-K46645809	LIMMA_t	trt	1
5975	D1	BRD-K46791751	LINCS	BRD-K46791751	LIMMA_t	trt	1
5976	D1	BRD-K46869836	LINCS	BRD-K46869836	LIMMA_t	trt	1
5977	D1	BRD-K47084999	LINCS	BRD-K47084999	LIMMA_t	trt	1
5978	D1	methapyrilene	LINCS	BRD-K47323024	LIMMA_t	trt	1
5979	D1	BRD-K47448802	LINCS	BRD-K47448802	LIMMA_t	trt	1
5980	D1	BRD-K47490989	LINCS	BRD-K47490989	LIMMA_t	trt	1
5981	D1	rhodomyrtoxin-b	LINCS	BRD-A08003242	LIMMA_t	trt	1
5982	D1	BRD-K47802551	LINCS	BRD-K47802551	LIMMA_t	trt	1
5983	D1	bephenium	LINCS	BRD-K47878171	LIMMA_t	trt	1
5984	D1	piribedil	LINCS	BRD-K47936004	LIMMA_t	trt	1
5985	D1	tyrphostin-51	LINCS	BRD-K47943470	LIMMA_t	trt	1
5986	D1	BRD-K47991733	LINCS	BRD-K47991733	LIMMA_t	trt	1
5987	D1	BRD-K47992037	LINCS	BRD-K47992037	LIMMA_t	trt	1
5988	D1	BRD-K47995524	LINCS	BRD-K47995524	LIMMA_t	trt	1
5989	D1	NU-1025	LINCS	BRD-K48692744	LIMMA_t	trt	1
5990	D1	prazosin	LINCS	BRD-K49111258	LIMMA_t	trt	1
5991	D1	BRD-K49373277	LINCS	BRD-K49373277	LIMMA_t	trt	1
5992	D1	BRD-K49377740	LINCS	BRD-K49377740	LIMMA_t	trt	1
5993	D1	BRD-K49383373	LINCS	BRD-K49383373	LIMMA_t	trt	1
5994	D1	prima-1-met	LINCS	BRD-K49456190	LIMMA_t	trt	1
5995	D1	sildenafil	LINCS	BRD-K50128260	LIMMA_t	trt	0
5996	D1	BRD-K50776152	LINCS	BRD-K50776152	LIMMA_t	trt	1
5997	D1	SA-90377	LINCS	BRD-K51350137	LIMMA_t	trt	1
5998	D1	BRD-K51490254	LINCS	BRD-K51490254	LIMMA_t	trt	1
5999	D1	BRD-K51896917	LINCS	BRD-K51896917	LIMMA_t	trt	1
6000	D1	BRD-K52446745	LINCS	BRD-K52446745	LIMMA_t	trt	1
6001	D1	BRD-K52838656	LINCS	BRD-K52838656	LIMMA_t	trt	1
6002	D1	KU-C103658	LINCS	BRD-K52800308	LIMMA_t	trt	1
6003	D1	BRD-K52801121	LINCS	BRD-K52801121	LIMMA_t	trt	1
6004	D1	BRD-K52904470	LINCS	BRD-K52904470	LIMMA_t	trt	1
6005	D1	BRD-K53325797	LINCS	BRD-K53325797	LIMMA_t	trt	1
6006	D1	BRD-K53445087	LINCS	BRD-K53445087	LIMMA_t	trt	1
6007	D1	KU-C103882	LINCS	BRD-K53579868	LIMMA_t	trt	1
6008	D1	phenoxazine	LINCS	BRD-K53595844	LIMMA_t	trt	1
6009	D1	amitriptyline	LINCS	BRD-K53737926	LIMMA_t	trt	1
6010	D1	inhibitor-BEC	LINCS	BRD-K53792571	LIMMA_t	trt	1
6011	D1	CHEMBL-1222381	LINCS	BRD-K53903639	LIMMA_t	trt	1
6012	D1	fluphenazine	LINCS	BRD-K55127134	LIMMA_t	trt	0
6013	D1	BRD-K55160246	LINCS	BRD-K55160246	LIMMA_t	trt	1
6014	D1	pemetrexed	LINCS	BRD-K55395145	LIMMA_t	trt	1
6015	D1	norgestimate	LINCS	BRD-A04756508	LIMMA_t	trt	0
6016	D1	BRD-K55896799	LINCS	BRD-K55896799	LIMMA_t	trt	1
6017	D1	BRD-K56298028	LINCS	BRD-K56298028	LIMMA_t	trt	1
6018	D1	KU-C104219	LINCS	BRD-K56111351	LIMMA_t	trt	1
6019	D1	BRD-K61741250	LINCS	BRD-K61741250	LIMMA_t	trt	1
6020	D1	BRD-K56477805	LINCS	BRD-K56477805	LIMMA_t	trt	1
6021	D1	phenethyl-isothiocyanate	LINCS	BRD-K56700933	LIMMA_t	trt	1
6022	D1	UK-356618	LINCS	BRD-K57011718	LIMMA_t	trt	1
6023	D1	iloprost	LINCS	BRD-K57391913	LIMMA_t	trt	0
6024	D1	BRD-K57562268	LINCS	BRD-K57562268	LIMMA_t	trt	1
6025	D1	BRD-K57836103	LINCS	BRD-K57836103	LIMMA_t	trt	1
6026	D1	nitrazepam	LINCS	BRD-K57930253	LIMMA_t	trt	1
6027	D1	AT1-SHH-29	LINCS	BRD-K58044374	LIMMA_t	trt	1
6028	D1	meticrane	LINCS	BRD-K58265391	LIMMA_t	trt	1
6029	D1	SA-1921085	LINCS	BRD-K58292285	LIMMA_t	trt	1
6030	D1	BRD-K58519325	LINCS	BRD-K58519325	LIMMA_t	trt	1
6031	D1	BRD-K58547375	LINCS	BRD-K58547375	LIMMA_t	trt	1
6032	D1	SA-1921617	LINCS	BRD-K58860003	LIMMA_t	trt	1
6033	D1	BRD-K59777289	LINCS	BRD-K59777289	LIMMA_t	trt	1
6034	D1	BRD-K59788643	LINCS	BRD-K59788643	LIMMA_t	trt	1
6035	D1	acetylcysteine	LINCS	BRD-K59058747	LIMMA_t	trt	1
6036	D1	propentofylline	LINCS	BRD-K59273480	LIMMA_t	trt	1
6037	D1	BRD-K61894884	LINCS	BRD-K61894884	LIMMA_t	trt	1
6038	D1	trequinsin	LINCS	BRD-K84663978	LIMMA_t	trt	1
6039	D1	ethinyl-estradiol	LINCS	BRD-A02367930	LIMMA_t	trt	0
6040	D1	BRD-K59939374	LINCS	BRD-K59939374	LIMMA_t	trt	1
6041	D1	SA-424763	LINCS	BRD-K59980440	LIMMA_t	trt	1
6042	D1	irbesartan	LINCS	BRD-K60038276	LIMMA_t	trt	1
6043	D1	BRD-K60228169	LINCS	BRD-K60228169	LIMMA_t	trt	1
6044	D1	SA-1938740	LINCS	BRD-K60528884	LIMMA_t	trt	1
6045	D1	BRD-K60757524	LINCS	BRD-K60757524	LIMMA_t	trt	1
6046	D1	BRD-K60932973	LINCS	BRD-K60932973	LIMMA_t	trt	1
6047	D1	15-delta-prostaglandin-j2	LINCS	BRD-K61033289	LIMMA_t	trt	0
6048	D1	BRD-K61192129	LINCS	BRD-K61192129	LIMMA_t	trt	1
6049	D1	CAY-10594	LINCS	BRD-K61662457	LIMMA_t	trt	1
6050	D1	BRD-K61847735	LINCS	BRD-K61847735	LIMMA_t	trt	1
6051	D1	BRD-K61855818	LINCS	BRD-K61855818	LIMMA_t	trt	1
6052	D1	BRD-K61873333	LINCS	BRD-K61873333	LIMMA_t	trt	1
6053	D1	anagrelide	LINCS	BRD-K62200014	LIMMA_t	trt	1
6054	D1	BRD-K62412498	LINCS	BRD-K62412498	LIMMA_t	trt	1
6055	D1	BRD-K62473229	LINCS	BRD-K62473229	LIMMA_t	trt	1
6056	D1	JAS07-009	LINCS	BRD-K62493605	LIMMA_t	trt	1
6057	D1	lomerizine	LINCS	BRD-K62858456	LIMMA_t	trt	1
6058	D1	tipifarnib-P2	LINCS	BRD-K62965247	LIMMA_t	trt	1
6059	D1	BRD-K63129749	LINCS	BRD-K63129749	LIMMA_t	trt	1
6060	D1	BRD-K63157263	LINCS	BRD-K63157263	LIMMA_t	trt	1
6061	D1	tipifarnib	LINCS	BRD-K63195589	LIMMA_t	trt	1
6062	D1	orlistat	LINCS	BRD-K63343048	LIMMA_t	trt	1
